"id","height","weight","rating","potential","preferred_foot","weak_foot","skill_moves","international_reputation","club_rating"
"210494","180","73","64","64","Left","2 ","3","Local","57"
"211262","187","86","64","64","Right","3 ","1","Local","71"
"277054","182","75","64","65","Right","2 ","2","Local","64"
"199231","177","72","64","64","Right","3 ","3","Local","67"
"265535","191","87","64","72","Right","3 ","2","Local","68"
"266303","183","75","64","71","Right","2 ","3","Local","65"
"74815","182","77","64","76","Right","3 ","2","Local","70"
"77375","183","66","64","69","Right","2 ","2","Local","69"
"246079","183","75","64","68","Right","3 ","2","Local","63"
"252223","191","81","64","69","Right","2 ","2","Local","65"
"261183","169","66","64","73","Right","2 ","3","Local","68"
"269120","186","80","64","78","Right","3 ","2","Local","67"
"270400","189","86","64","77","Right","3 ","2","Local","61"
"77120","185","75","64","74","Right","3 ","2","Local","66"
"276289","182","72","64","64","Right","5 ","3","Local","66"
"277569","191","80","64","65","Right","2 ","2","Local","63"
"215361","178","72","64","64","Right","3 ","3","Local","66"
"268098","185","78","64","70","Right","3 ","2","Local","68"
"219458","180","76","64","64","Right","3 ","3","Local","63"
"70723","176","68","64","69","Right","3 ","2","Local","66"
"204355","183","82","64","64","Left","2 ","2","Local","61"
"220995","189","85","64","64","Left","3 ","2","Local","65"
"221251","183","72","64","64","Right","5 ","4","Local","69"
"254787","185","63","64","71","Right","3 ","2","Local","67"
"267844","192","83","64","76","Right","4 ","2","Local","77"
"73540","178","75","64","70","Right","3 ","3","Local","68"
"205892","192","90","64","64","Right","4 ","3","Local","64"
"271940","169","61","64","74","Right","4 ","3","Local","77"
"276292","186","88","64","73","Left","3 ","2","Local","65"
"226116","193","87","64","65","Left","1 ","2","Local","62"
"242500","188","83","64","64","Right","2 ","2","Local","64"
"259908","173","75","64","65","Right","3 ","3","Local","69"
"262981","178","68","64","71","Right","3 ","3","Local","65"
"223813","184","79","64","65","Right","3 ","2","Local","64"
"262726","173","68","64","64","Right","3 ","3","Local","68"
"268102","186","74","64","71","Right","3 ","2","Local","62"
"73286","191","83","64","82","Right","3 ","2","Local","77"
"276806","193","84","64","71","Left","3 ","1","Local","63"
"278854","181","74","64","82","Left","3 ","3","Local","81"
"169798","185","73","64","64","Right","3 ","1","Local","65"
"239686","180","84","64","67","Right","4 ","2","Local","64"
"263239","190","82","64","73","Right","3 ","3","Local","66"
"274503","178","79","64","65","Right","2 ","2","Local","70"
"155463","191","83","64","64","Right","3 ","2","Local","64"
"228935","191","88","64","64","Right","2 ","1","Local","70"
"232519","176","68","64","66","Left","3 ","3","Local","65"
"242759","184","80","64","67","Right","2 ","2","Local","69"
"244551","194","99","64","67","Right","3 ","1","Local","65"
"257863","193","85","64","64","Left","2 ","2","Local","63"
"262984","182","72","64","64","Left","3 ","2","Local","65"
"72776","184","80","64","64","Right","3 ","2","Local","64"
"243528","184","76","64","64","Right","3 ","2","Local","65"
"215113","190","82","64","64","Right","3 ","3","Local","65"
"236873","186","78","64","65","Left","3 ","3","Local","65"
"237641","194","86","64","64","Right","3 ","4","Local","67"
"251465","190","88","64","70","Right","3 ","1","Local","65"
"251977","188","85","64","69","Right","3 ","2","Local","67"
"255049","168","56","64","67","Right","3 ","3","Local","64"
"258377","187","85","64","72","Right","3 ","2","Local","66"
"261449","186","90","64","74","Left","4 ","1","Local","64"
"202570","189","87","64","64","Left","2 ","1","Local","69"
"268618","184","69","64","75","Right","4 ","3","Local","74"
"269642","178","66","64","69","Right","4 ","3","Local","66"
"272970","172","73","64","71","Left","3 ","2","Local","67"
"258634","182","76","64","70","Left","3 ","2","Local","66"
"276555","179","78","64","69","Right","3 ","2","Local","66"
"213835","192","80","64","64","Right","4 ","3","Local","66"
"219467","180","68","64","64","Right","3 ","2","Local","62"
"253003","196","78","64","72","Right","1 ","1","Local","72"
"259147","187","70","64","73","Left","3 ","2","Local","65"
"262732","194","82","64","73","Left","2 ","2","Local","72"
"267852","178","72","64","78","Right","2 ","3","Local","71"
"268620","192","84","64","73","Left","2 ","2","Local","67"
"269644","184","72","64","73","Right","3 ","3","Local","67"
"221772","173","75","64","64","Left","2 ","3","Local","74"
"231500","180","77","64","64","Left","2 ","2","Local","64"
"233804","191","82","64","67","Right","3 ","2","Local","67"
"236364","177","73","64","64","Right","3 ","3","Local","62"
"242764","170","70","64","64","Right","3 ","3","Local","62"
"246860","176","66","64","75","Right","3 ","4","Local","71"
"269133","175","66","64","75","Right","3 ","2","Local","64"
"209485","186","84","64","64","Right","4 ","3","Local","65"
"234061","170","71","64","64","Right","2 ","2","Local","64"
"236877","184","75","64","64","Right","3 ","3","Local","61"
"262222","183","66","64","74","Right","3 ","3","Local","67"
"208974","172","70","64","64","Right","5 ","4","Local","70"
"269903","186","75","64","80","Right","4 ","3","Local","70"
"276047","176","70","64","69","Left","4 ","3","Local","64"
"279119","184","76","64","76","Left","3 ","3","Local","73"
"223823","186","86","64","66","Right","2 ","1","Local","65"
"224335","175","67","64","64","Right","4 ","3","Local","64"
"240463","178","72","64","65","Right","3 ","2","Local","75"
"70480","177","70","64","76","Right","3 ","2","Local","76"
"277072","177","67","64","76","Right","4 ","4","Local","69"
"247376","185","84","64","64","Right","2 ","2","Local","63"
"257104","190","84","64","75","Left","3 ","2","Local","67"
"235345","186","80","64","64","Left","3 ","3","Local","64"
"248401","174","70","64","71","Left","3 ","3","Local","64"
"257361","177","66","64","67","Right","3 ","2","Local","67"
"73299","192","87","64","64","Right","3 ","2","Local","69"
"74835","173","63","64","76","Left","3 ","3","Local","77"
"75603","184","71","64","81","Right","3 ","2","Local","76"
"272723","187","86","64","79","Right","3 ","2","Local","74"
"275027","185","75","64","75","Left","2 ","2","Local","67"
"237651","173","72","64","64","Right","3 ","2","Local","64"
"259923","193","85","64","72","Right","3 ","3","Local","65"
"197716","188","78","64","64","Right","3 ","3","Local","69"
"265812","176","68","64","75","Right","3 ","3","Local","68"
"70996","178","70","64","80","Right","3 ","3","Local","70"
"270676","180","70","64","76","Right","3 ","3","Local","68"
"74324","192","81","64","71","Left","3 ","2","Local","65"
"272980","182","75","64","76","Right","4 ","2","Local","67"
"276052","190","77","64","80","Left","3 ","2","Local","71"
"276820","193","81","64","74","Right","2 ","2","Local","77"
"254804","176","70","64","69","Right","3 ","2","Local","67"
"263509","176","75","64","70","Left","1 ","3","Local","64"
"73301","174","67","64","71","Right","3 ","2","Local","63"
"230741","186","80","64","69","Right","3 ","1","Local","63"
"253013","195","95","64","64","Right","3 ","2","Local","65"
"257621","178","68","64","65","Right","3 ","2","Local","66"
"276310","180","80","64","71","Right","3 ","2","Local","64"
"231510","186","82","64","65","Right","3 ","2","Local","65"
"248662","176","69","64","67","Right","3 ","2","Local","67"
"253270","176","73","64","69","Right","3 ","3","Local","65"
"254294","189","84","64","64","Right","2 ","2","Local","64"
"256598","172","67","64","74","Right","2 ","3","Local","69"
"272983","172","65","64","77","Right","3 ","3","Local","74"
"276567","186","80","64","79","Right","4 ","3","Local","68"
"262488","184","80","64","67","Right","3 ","2","Local","68"
"201816","179","71","64","64","Right","3 ","2","Local","66"
"71000","198","88","64","74","Right","3 ","2","Local","66"
"72536","182","78","64","65","Right","3 ","2","Local","64"
"74072","178","75","64","73","Right","3 ","2","Local","66"
"272472","189","86","64","69","Right","3 ","1","Local",""
"245848","191","88","64","67","Left","3 ","2","Local","64"
"248408","182","77","64","71","Left","2 ","2","Local","66"
"200793","188","76","64","64","Left","2 ","2","Local","64"
"70745","176","72","64","69","Left","2 ","2","Local","69"
"236889","191","80","64","67","Right","3 ","2","Local","68"
"77146","168","64","64","84","Left","2 ","3","Local","70"
"274522","166","61","64","71","Right","3 ","2","Local","66"
"233050","175","69","64","69","Right","2 ","3","Local","63"
"173146","175","72","64","64","Right","4 ","3","Local","67"
"259930","185","73","64","64","Right","3 ","1","Local","67"
"267611","185","80","64","74","Left","2 ","3","Local","78"
"276572","192","87","64","71","Left","2 ","2","Local","68"
"230236","176","72","64","64","Right","3 ","2","Local","72"
"239708","192","80","64","66","Right","3 ","3","Local","68"
"184156","174","74","64","64","Right","4 ","3","Local","71"
"257116","192","84","64","69","Right","3 ","2","Local","64"
"259164","183","73","64","65","Right","2 ","2","Local","66"
"185181","186","78","64","64","Right","5 ","1","Local","66"
"72542","172","66","64","64","Left","4 ","3","Local","64"
"73054","183","77","64","68","Left","2 ","2","Local","64"
"260190","190","87","64","69","Right","2 ","2","Local","64"
"264543","179","70","64","78","Right","4 ","4","Local","73"
"269151","175","66","64","76","Right","3 ","3","Local","69"
"221279","163","74","64","64","Right","2 ","3","Local","63"
"268128","186","79","64","72","Right","4 ","3","Local","64"
"72800","196","92","64","69","Right","3 ","1","Local","68"
"233056","182","76","64","65","Right","3 ","2","Local","62"
"234848","171","66","64","65","Left","3 ","3","Local","62"
"260704","189","90","64","69","Right","3 ","2","Local","64"
"264033","192","88","64","68","Right","2 ","2","Local","67"
"262498","180","67","64","64","Right","3 ","2","Local","70"
"75618","177","73","64","67","Right","3 ","2","Local","68"
"222306","182","75","64","64","Left","3 ","3","Local","64"
"253538","185","83","64","69","Right","3 ","2","Local","66"
"259682","179","78","64","65","Right","2 ","2","Local","69"
"269923","183","73","64","75","Right","3 ","2","Local","69"
"77156","179","73","64","78","Right","4 ","2","Local","75"
"242532","194","88","64","69","Right","2 ","2","Local","67"
"261732","195","82","64","74","Right","3 ","3","Local","66"
"252773","198","87","64","74","Right","3 ","1","Local","71"
"200806","180","72","64","64","Right","2 ","2","Local","62"
"256358","177","73","64","73","Left","4 ","2","Local","61"
"263271","180","82","64","75","Right","3 ","3","Local","70"
"74087","185","75","64","73","Left","3 ","3","Local","78"
"276327","192","85","64","71","Right","3 ","2","Local","64"
"214887","182","77","64","64","Right","2 ","3","Local","64"
"218471","174","66","64","64","Left","4 ","3","Local","68"
"224615","170","67","64","64","Right","4 ","3","Local","65"
"232295","187","84","64","64","Right","2 ","2","Local","64"
"237927","194","83","64","69","Left","2 ","1","Local","62"
"242791","193","82","64","67","Right","4 ","3","Local","68"
"190311","188","79","64","64","Right","3 ","3","Local","63"
"191079","191","90","64","64","Right","3 ","2","Local","65"
"203368","182","73","64","64","Right","2 ","3","Local","64"
"74856","171","66","64","81","Left","3 ","3","Local","72"
"238184","170","69","64","64","Left","2 ","3","Local","65"
"248168","176","73","64","69","Right","3 ","3","Local","69"
"258920","191","80","64","74","Right","2 ","2","Local","67"
"260456","188","78","64","68","Left","2 ","3","Local","67"
"268905","184","70","64","77","Right","2 ","2","Local","64"
"224361","176","74","64","64","Right","3 ","3","Local","66"
"263786","182","77","64","67","Right","2 ","2","Local","64"
"77418","171","70","64","79","Right","4 ","3","Local","71"
"255082","188","80","64","64","Left","3 ","3","Local","64"
"72299","173","65","64","76","Left","3 ","2","Local","67"
"239211","184","88","64","64","Right","3 ","3","Local","63"
"245355","184","79","64","69","Right","2 ","2","Local","68"
"246123","176","76","64","68","Right","4 ","3","Local","65"
"248171","185","75","64","71","Right","3 ","2","Local","68"
"254315","190","73","64","70","Right","3 ","2","Local","64"
"257131","170","63","64","67","Right","3 ","2","Local","65"
"270956","186","78","64","73","Right","3 ","3","Local","69"
"277356","182","69","64","71","Right","3 ","3","Local","66"
"166764","185","80","64","64","Right","3 ","1","Local","64"
"244076","180","71","64","69","Right","3 ","3","Local","64"
"251500","185","77","64","64","Right","2 ","3","Local","64"
"234861","183","82","64","66","Right","3 ","2","Local","66"
"238957","190","83","64","67","Right","3 ","2","Local","65"
"241005","186","85","64","67","Left","3 ","3","Local","71"
"258925","186","78","64","70","Right","4 ","4","Local","69"
"277614","175","66","64","73","Right","3 ","2","Local","70"
"225134","191","81","64","67","Right","3 ","1","Local","63"
"244078","182","79","64","65","Right","4 ","4","Local","65"
"263023","187","79","64","73","Right","2 ","1","Local","65"
"217199","190","83","64","64","Right","3 ","2","Local","64"
"270704","177","80","64","70","Right","3 ","2","Local","65"
"208752","195","76","64","64","Right","2 ","2","Local","59"
"252016","178","68","64","69","Right","3 ","2","Local","63"
"254064","173","68","64","67","Right","3 ","2","Local","64"
"72817","178","74","64","69","Right","3 ","3","Local","67"
"203889","179","75","64","64","Right","3 ","3","Local","65"
"74097","185","77","64","75","Right","3 ","3","Local","72"
"76913","177","76","64","72","Left","3 ","3","Local","66"
